customer_age,income,household_size,region_score,num_orders,avg_order_value,return_rate,days_since_last_purchase,email_click_rate,ad_exposure,coupon_used,loyalty_member,website_visits,app_sessions,cart_abandon_rate,support_calls,satisfaction_score,delivery_delay_days,preferred_color_score,random_survey_score,store_distance,newsletter_format_score,annual_revenue
47,68444.53855035856,3,8.470608269838994,12,85.80493131334065,0.18730768897755287,274,0.19600735366266364,29.569349437178637,0,1,18,20,0.3080385038763655,4,2.98120661475844,4,2.846992950995043,72.88170327753302,38.02811856453284,6.2388315512404455,1215.653677118206
55,50240.361463172594,5,0.23594964645529126,7,61.470659635177654,0.1249302409243615,103,0.2794923113875559,39.74226649250636,0,1,20,12,0.5203309815257757,3,4.723329663269951,2,6.61332160699671,57.95941984312686,22.56409458172662,5.109488132196302,1036.099096469089
19,52693.11924352956,2,8.985606046748394,8,60.79742522703435,0.1376867818589224,333,0.334913510511343,49.86261442198017,0,0,20,16,0.3632151629690773,1,4.586403832219913,1,1.1229472140989771,31.975712194876337,27.72962869295443,0.2135291325451416,909.4638769655737
38,51114.09113641696,4,7.83198413298626,14,82.89815938661808,0.14693618081190796,104,0.3058170093824102,50.911780587519544,0,0,22,18,0.3125923820485455,0,2.3495233819325825,4,3.9228545766402654,19.799506165681624,38.86168440787872,1.2953317899246986,1224.2550053299547
50,47040.138454802756,4,7.803761235709804,12,85.61926642330198,0.03884305927952884,245,0.2470509847378557,78.8942878228309,1,1,14,16,0.3506636454909003,1,3.1254714552853553,1,7.409932515849737,41.86730392715157,17.70813118414045,8.110429418275126,1129.2494269547049
29,60727.82441917241,2,4.579957590035715,8,117.15857520116498,0.11534753750562632,305,0.20118626791807842,51.21915751386603,0,0,19,16,0.25991346649902974,4,3.7895340963505872,6,2.2481694058946546,28.682257596021156,37.695621138619885,4.836919551475606,901.2369131658861
39,47535.748253834434,2,3.980052929545028,8,99.41609705074406,0.038150054931896875,169,0.10192119915864409,67.68265166038465,1,0,26,16,0.429963128530344,1,2.3600370676316214,3,5.897710456544126,33.925858773446095,22.672664456848423,1.4601521482301438,1020.9343090488574
61,64056.85238669758,3,3.029157288331926,9,81.68212975776981,0.08575438260612676,116,0.27399440513793166,43.47384137635526,1,1,26,22,0.26006699770997876,2,1.259516872375754,3,1.5343702920906033,51.56310553120325,19.481829200936122,4.652425628357336,1102.628234015259
42,59246.42835826294,4,0.6569485895436578,5,73.29585493481163,0.13200848180615252,141,0.36797473822215293,45.324861713521486,0,1,13,12,0.10408183912640229,0,3.021766626871219,5,1.0270169136137108,16.909395695160978,17.318825938682266,2.531490830824037,907.3201030137857
66,56415.77929700386,4,2.282353634936991,15,140.2942341860442,0.04873330547337737,356,0.23421060396504184,30.064885441648276,0,0,23,12,0.260869689605954,5,3.4065429432933456,3,5.232327489250427,80.61766800738255,48.28229595912676,2.2359146111234374,1153.3194399682814
44,46386.545069376036,3,2.4660363497802464,12,92.53189599991791,0.1279668662263836,125,0.3917259148426123,38.865079806851426,1,1,20,15,0.20332654701232963,2,1.023366400486041,5,6.750109960860287,14.552946171476744,38.826697124739965,9.577252764451044,1227.2280083418705
59,51348.43004147501,1,4.840770697102016,11,66.6249657284491,0.025081550726708216,25,0.04744282919389162,57.904720870456295,1,1,17,18,0.27188059878025705,1,1.3823014941541225,2,1.1336706623448345,48.09936394209524,1.9896010979029395,3.62024526857741,1121.1014590849195
45,71330.86838738635,3,7.4744440659669396,15,75.50754152817045,0.15716599119807845,194,0.08458366152204587,50.113402705912,1,0,15,18,0.2740915940919369,3,1.8291625743766091,3,9.17776252372915,74.59713380804367,47.91335883939188,0.4643110467233913,1202.629896253802
33,67513.75781436572,5,4.7380982839794665,8,62.45090519993799,0.06677814089473263,100,0.2855201507748263,64.14407929845851,0,1,24,17,0.4197423199804907,4,2.3922091479637366,6,2.257722626974669,48.502070768959626,38.996541856606996,9.703266726373027,1195.4272659214457
32,45336.67132802174,4,0.5784444944716061,5,31.909009482992204,0.04864412878906082,5,0.2264290210153251,52.718809225175754,0,0,22,17,0.36952927266643854,1,3.1642048913223215,6,1.1997530815930002,36.102206358863874,8.309561008258523,7.9483957477215785,1048.4770380561731
64,61489.98458143839,2,9.57789800988204,10,86.25301982414645,0.028232204200445962,19,0.3313782176571808,44.71319402543387,0,0,28,20,0.32632654875753964,1,2.175371675038661,3,2.026989083502105,47.489130582275095,4.740568145154539,2.544133065641585,1295.38712457044
68,71270.80685057683,5,9.427243190941123,4,115.6490843311463,0.07103230835811707,170,0.19845283592732604,82.22445295680438,1,1,17,10,0.2997054588667405,4,2.104735257626015,3,1.6957245653184194,84.86706988741405,16.101510589313214,4.088918347053914,913.8352973220713
61,34958.92078317942,4,7.851895431484084,12,47.38885595505392,0.004619409652160025,274,0.11320245774716681,48.591446469304294,0,0,12,18,0.19411419911420053,4,4.477397375252327,3,0.9067465061294899,99.04316982839576,31.584894937957024,8.622895745951284,896.9917968413936
69,68150.40288569902,3,9.913279015642205,11,81.10525191758036,0.07258004304458351,254,0.17864067577949577,67.44501454557957,1,0,13,16,0.08188247623343223,1,1.580202563205705,1,7.978392347787074,63.11432892894355,31.210787768323904,3.5741351932327428,1047.6083961469535
20,50060.643615812296,5,5.444823328002629,5,65.86190441724806,0.15497435126665407,121,0.046731602907626596,43.98186190182984,0,0,26,18,0.3113160011392783,2,2.981840532689441,5,4.95537774744111,79.34440426487008,14.516656132311804,5.674040420065989,890.2528571241991
54,68558.9800288974,4,9.627683502532062,11,90.43005051139706,0.09056442001300831,32,0.08714093269029655,60.643992190753494,1,1,21,15,0.3794641203573659,3,4.811298867744544,3,3.8851944037868282,1.4488686159288666,22.83807395421347,5.348568696646127,1216.4036807293458
68,48551.11265186225,1,0.7560504061675077,16,76.55339686550869,0.04112406920466796,149,0.29724439979180106,63.9202348872753,1,1,17,12,0.2891666116755411,2,3.5000529964641833,4,9.50627926984133,88.03644095245727,11.382617629973039,4.012945486287997,1355.8224801466404
24,32926.76849003221,1,3.656807482613713,19,52.798906911647975,0.11131316582844042,266,0.28727874144696103,53.12737955863371,0,0,19,12,0.24651456772132996,3,3.868821919577754,1,3.7100838706479076,95.40497599279182,3.478355573170136,6.395019018137162,1334.3398791461746
38,35586.86343175256,2,2.253812680067658,8,60.37792572100528,0.10689478879374534,37,0.2363004284806077,14.68275615955097,1,1,20,13,0.3464502165214213,2,2.7249479655624285,3,1.6697272604718938,57.51693417575705,26.331552903917057,4.732907373018863,1142.0131542582274
26,60721.27419992073,4,1.9583308413427003,10,63.39398936031585,0.19783049812928583,177,0.02789224790395306,50.27378691284169,0,0,13,16,0.2916667799375653,8,1.0797286684788783,5,2.7404289192659625,75.38048620602198,18.002565578349866,0.2123049167397284,905.3381055490597
56,63895.83752582223,1,1.4080294889267608,11,106.88636415974415,0.13953605092702032,342,0.16415964244871115,68.45690071639963,0,1,15,4,0.4685744191973961,2,3.5845214734688216,3,2.3896653358859643,51.27447429600749,27.60123918259857,8.143831076479376,974.9573056436984
35,46435.25062343387,3,6.224136415659967,11,105.86518553860301,0.11527990635864226,13,0.07750001113399495,57.91221249541596,0,0,23,19,0.42327283420682843,1,3.5276971257124963,1,4.987412795633048,28.62037404555897,47.37885880105213,1.131557827537193,1297.5727393798957
21,69578.88688166061,4,7.813218557473051,10,73.77304225774606,0.1452533274179774,183,0.31765332537877655,56.687583128438696,0,1,20,16,0.39595080570233293,1,1.4417105458533324,3,2.9150512395457397,85.22479719830129,8.025145273070734,4.640899308913634,1127.958924131328
42,35077.1990659656,3,5.782983994203606,9,104.55606866902693,0.09328094659099688,145,0.14162778664373987,24.16614599063721,0,1,25,12,0.37577341142099036,0,2.848638854498526,3,5.160611721863618,59.68367119959418,1.096138897236811,5.799007909274971,1136.1095501325935
31,59008.80302029025,3,1.4696270958820967,8,76.53632321207652,0.09622934095469003,265,0.09142522892184507,39.193173939874114,1,1,19,15,0.17098325855485427,0,4.661315778662601,4,6.692934249467889,57.9383083791407,4.767032450824134,7.055060541932908,944.7737900363309
67,41834.75700356315,1,8.111237699334708,5,73.46674483099626,0.18294701517157827,88,0.20297961651214247,56.17036446727158,1,0,28,19,0.36629937020525993,2,1.8203393278879005,2,7.772987857132579,65.91322038412063,23.67270650897982,4.107965352879495,1002.0302727192723
26,50222.45838296761,4,6.359547071637285,10,81.1423568110235,0.018221048659187597,46,0.13598455431653883,56.15574915180338,0,1,17,15,0.33763259576465754,1,2.8443950185364413,6,7.101577812672309,85.60031658288484,35.639669460313854,7.355484870305315,1155.4861650341563
43,60710.98006974621,5,3.881657061269955,7,85.69650557247273,0.14839727565704697,119,0.3483743910203707,68.22000170199354,1,0,18,11,0.3606424728391163,3,2.8444127408020816,2,2.0559071645636093,73.19061257709643,29.45741656254226,1.3135008471857024,951.9382809494234
19,47093.799520740715,1,6.74130295536063,9,68.89110414269997,0.09446042621561121,19,0.1265189102465809,47.826998672808585,1,1,12,20,0.34926094868130525,2,4.243045872590553,4,1.1589971924275377,21.112419421574526,25.249835761313605,6.5344554827077905,1073.160078755719
37,54231.66683655262,1,2.5990497924283282,12,80.43731484364446,0.0854255289373324,220,0.06007717407753688,56.08736130010721,1,0,16,19,0.34527625878480656,1,4.298303481317778,2,5.424501591012509,46.682354440731956,18.344193423528207,8.26338927585703,1110.53624985231
45,75094.39213821662,4,3.451922084942105,9,95.74645011293046,0.07235520331531436,233,0.0,50.24561362896941,1,0,19,19,0.5700866469549595,1,4.037077678653567,7,1.9891179120814517,98.02983319862062,16.188734405043547,8.894439728375012,919.5496012092103
64,51346.62195715277,4,9.174858431319903,11,82.59079278412094,0.10768370102820941,94,0.1969213497586585,35.19585895247665,0,0,20,11,0.29238143300480807,2,2.461816636753095,7,0.8493372177151326,55.456071376277464,19.438022580144025,5.795664959538892,1113.5550277611853
24,72535.38168097712,3,2.905045056714204,4,80.8556580424864,0.0978235266747667,251,0.14380698861420738,16.16313003357879,0,0,20,17,0.393633738082933,4,1.2881477000740804,2,5.270943429794172,93.82453534707986,30.970112746444492,3.128951980750373,758.5962160110913
61,43054.397180135726,4,4.699882681579366,16,89.8836042856159,0.07926488066365164,250,0.057109539348827315,56.46514538195115,1,1,13,14,0.2529010189735997,2,2.3979319088960565,5,3.2679418510779543,81.33694863130559,9.219943837411273,1.6335651171362642,1201.8833335688298
25,67947.06266872924,3,8.901411373960146,4,93.33412121717218,0.06486711274416745,282,0.3189226461255785,52.60920812619217,0,1,16,15,0.37906415838876717,2,3.7191648050853585,3,7.561490119385038,66.60234418087589,38.79674206967666,3.4555875287744486,801.5393562594236
64,81623.5293098685,1,7.077213502675274,10,78.74768362774155,0.004733477377453235,232,0.2667245147429242,40.727374368497465,0,1,29,11,0.39393198902324555,1,3.8109862979563056,3,3.1419163054841803,34.936520265975524,29.187408764562406,5.3997437315443975,1199.9108561836435
52,22925.332498090662,2,0.6220322616470275,11,70.51637885843702,0.06380981278241649,46,0.19717821210627703,25.712404152262028,0,1,20,19,0.3364426077135348,1,4.860000837906876,1,9.787171370558138,30.4319347525439,14.188662502959954,1.9633022399156053,1135.4743684709665
31,48046.57116794285,5,1.4730304427897034,7,83.78406606948471,0.07438524268695142,46,0.33643262441708666,59.44609271613107,0,1,25,15,0.46692469423765,1,2.814564925774834,2,7.585231912607081,64.3421065297588,25.556495177752904,9.52514905693093,1159.041758269516
34,68656.0819077081,1,0.07841590771916818,9,48.12072540353401,0.1075615536083421,14,0.2662536033398613,46.01119888706672,0,0,24,18,0.21157239636395825,1,3.5297423317611614,4,0.5769322148886213,43.25612408464108,48.176155696573154,8.971354288729094,1166.1451908982813
53,56954.31920935511,4,6.309217902291634,12,75.7935600899229,0.19815429423407524,85,0.11771440984815677,58.35312083552218,0,0,20,17,0.2512779058331778,2,3.1567634828901268,5,5.088727403562761,79.87536228167271,2.0040849281145077,0.3295719486543125,1227.6158451017282
67,65567.18810056963,5,4.4767342541041835,4,30.568801833714787,0.06920219032432906,319,0.0960779836009234,77.96072795617638,0,0,15,16,0.32123800860234897,2,1.6024742404529495,2,5.626205012141103,76.04567395401959,10.77660940416023,5.619617982303888,714.8111382993981
57,50940.22219926269,2,1.3427485090227553,7,46.48416433126999,0.0488134573126415,328,0.28179815444538614,17.878536795204425,1,0,19,14,0.3880806853484222,4,2.844809888528544,2,6.953027106815977,31.21304867385143,22.970631755260623,7.893087902466132,835.8263155170213
21,61298.8468120935,2,9.579341210567705,13,43.476283011665785,0.06427519543484511,3,0.23963669564673512,39.50598786946454,0,0,20,14,0.3179429521294933,3,3.179340618755977,0,4.977967970337582,70.2728783061762,32.28354636721158,2.45391959934007,1172.3644682746565
19,57664.84146911881,3,5.296597239456199,9,100.94703484906103,0.10766723838010575,28,0.21697477679706617,46.8593658003213,0,0,23,8,0.4285759036510566,4,4.802998424169035,5,4.834435984145732,49.455019009718406,11.399185047988775,5.2389623239274385,1054.271835682011
23,77516.73092489711,5,2.418932941128892,14,80.2796363193865,0.12943177298981365,157,0.11535021971310927,71.82239261219976,0,0,30,15,0.23383101290336805,5,2.4661562176358243,2,3.6793861167761275,32.32921008139971,46.63879347043361,4.05991882409379,1238.624124462952
59,63816.31264951819,3,5.006035711547075,7,54.7590195356733,0.13641726065347715,343,0.2607947567005754,25.453954711902725,0,0,27,13,0.18594215105114453,3,4.920396412431911,2,2.7146138389917374,41.296659276464,32.486028608807466,1.9654626421807642,1034.5822715709976
21,65064.039931128034,1,6.796203327351078,11,89.82132086890712,0.1413853999117133,333,0.12445011168660508,79.03791538520906,0,1,20,16,0.33081283365365044,2,3.1692002960963377,4,9.462002119767345,89.5351867212262,43.994165498865094,6.147373838758226,1079.7116142299908
46,53821.84550816299,5,0.7623921797356448,9,99.77308958733036,0.14846152938059876,332,0.18980133454063222,52.03783852349436,0,0,15,13,0.29228197238863035,1,1.96987697321223,6,3.1759666963437194,35.95176921225405,17.136578582265606,9.93692175406831,829.3104344469866
35,52685.906638912595,1,2.74703815047892,10,90.16971112294748,0.08605581812634151,175,0.344694414638698,48.559990073992125,0,1,15,10,0.354286372035822,3,1.7666575480632312,1,0.6342132458033067,28.739927331945804,41.61874278102485,3.6528726027994485,1028.3391303419114
43,53511.627182705684,3,8.069654908839937,9,76.22579743014828,0.2026570091870604,114,0.1339165764189854,47.0291035517164,1,1,15,15,0.2972597709133496,2,1.566779669040927,2,1.6728473929341225,35.18072207101378,19.532741628072866,5.52379008264467,992.4035471049584
61,65916.78213567445,5,4.596648704026612,13,84.64973236838735,0.0822615739420618,331,0.042701074292713914,43.45605451729957,0,1,24,18,0.2659980209376543,0,2.811731482293812,1,8.572766360412897,21.46184362086917,13.384836850599042,3.2785468162150053,1150.2997146498703
51,53685.232787696055,3,5.465771420322949,14,98.02993066285464,0.10546702881704546,250,0.09474528081298897,65.72175138903732,0,0,27,17,0.29250624282762766,4,1.087705719155693,2,5.866334591233839,54.46349873963287,45.67111161902586,8.769486168024969,1277.1095847436902
27,64346.62285344619,5,4.328160022094693,14,70.61508324674688,0.16479135358863461,59,0.29942988266876236,33.97218868876342,0,0,23,21,0.30288488947931846,3,2.7801811332594615,2,7.787805493770657,14.743643632253223,5.518705308263873,8.646027004236931,1280.193927349879
53,91131.01197968159,3,0.4389994264300512,9,80.59733846515651,0.1283212513993883,203,0.22547311373802095,55.181212724657804,1,0,19,16,0.26950187001516696,2,4.953618768623786,1,8.087815461396943,81.74437864369165,47.20155100676381,1.7877338794797026,919.8037324367988
31,73066.87055147538,2,1.6574977982015593,10,74.85613910787137,0.0,315,0.18711226213112464,44.237275014395365,1,0,12,13,0.27968679536765717,0,3.6804271828890665,4,8.232364392110732,22.558024724562607,23.46724508751267,8.999488742380606,1003.7031834128437
48,55109.647017482384,3,4.455416387418909,8,47.731682946950286,0.10028179151484265,239,0.14909061946884306,38.567998272288534,1,0,24,15,0.259640666301309,1,4.039144484801619,2,5.506137077446088,59.80550275396457,49.638648200807225,1.5150871105606711,921.398497023475
65,78018.20883245918,2,2.0918546540792784,8,98.33136361288604,0.14309823780432435,234,0.24853599075531901,88.78962763525843,0,1,24,11,0.38566651198694063,6,1.4760215628730502,2,1.7712059569910488,12.502549891989357,27.44013803301641,0.9543995962533425,1048.180013146996
32,53878.86940467673,3,0.49979028659678737,8,121.1454372998802,0.0328264860235221,303,0.11508951490097766,56.2857610213019,0,1,16,11,0.31940210045057993,1,2.892403445960363,0,1.4823275223614174,97.84531482143262,38.116920432032856,6.529346157015318,998.0868603293297
25,29428.13197233219,5,8.436496640518238,9,62.5241075751762,0.13753463975644933,95,0.23056655686425961,59.198983169917156,0,1,24,15,0.5256752472168766,3,2.1448924041028556,2,5.739844203751124,45.45754588936472,1.346479800562196,3.85904105869895,1181.9432572674525
31,44878.70533623894,5,9.811925291641158,8,99.25360469772599,0.11950769700067267,141,0.12687454311870433,67.06665171002993,1,0,25,16,0.31607045512784615,2,4.576390111956117,4,3.665143536856764,82.21713407588145,25.336674178048092,5.307405934618707,1007.2295076274625
40,31938.121184612166,5,7.931428739967394,9,63.160124404767984,0.15919602419256867,334,0.11023406147249461,28.67975082022179,0,0,20,9,0.24491425296713382,4,1.72516988805565,3,5.580482412457673,76.86478356499838,37.135220109287644,6.5257078193746345,836.5153871265958
57,54727.297739380374,4,8.53784921704667,12,82.65575630154129,0.06540343388306796,113,0.13625125651749884,76.28437863683047,1,1,15,16,0.5670675374863064,0,2.834933308546968,1,4.984778442378648,71.36930471456789,39.358523977964005,0.5283723779298488,1106.8662210432938
38,60276.27568784328,1,2.419771303170454,6,110.16024547579553,0.14979467077946226,109,0.16245925535160383,12.365642322573862,1,0,12,16,0.3413626377714335,2,3.352190873382551,7,6.021980796975485,82.73648712046098,8.744380547478304,2.929531710909934,782.8013478855603
33,85146.55968412924,5,9.606269755131997,7,69.59122029215779,0.10798041237004158,362,0.1951170164066297,38.46850384942219,1,1,20,18,0.3990124786892817,3,3.0561643663141305,2,0.3211179073656534,10.046360865970582,21.529576568756156,4.609063117688671,931.0262144979206
62,64903.910606462436,2,1.9692570445342839,7,79.70627171216253,0.1883025152026144,345,0.22354557951111145,43.1145249023165,0,1,14,16,0.35921029832024914,1,4.320974111881629,3,0.3283668063012335,67.84971974719622,21.534525947847598,2.6658740980593185,864.009873127722
35,56713.49206786704,5,9.514298103618323,10,43.969940069838465,0.23930249689066627,289,0.0,58.72585047455759,1,0,16,19,0.36230110292977485,0,1.9258126852785615,3,7.215951708485088,26.582723527378114,6.078399616453738,0.48971384285520947,888.8224157065131
64,72441.08371775234,4,9.94819293965951,6,66.71591312107537,0.17691652195262764,97,0.11923494422532352,53.28077399212231,0,0,16,17,0.3535654051352474,1,2.509564441694765,5,1.9312724382271984,78.58716640665898,22.709229876881867,0.8667657323105338,877.1322839026604
41,26832.970364881723,2,7.117228057460487,9,41.874553559985884,0.12402593390541122,335,0.16084300226439607,47.4977788895241,0,0,22,19,0.18979154352239347,4,4.16833718629581,1,6.521984621920564,95.68687598478888,40.547554976104266,8.017478687537334,876.5955952674229
43,63534.21837162849,4,9.81143731791822,15,88.58356239749997,0.21605019980309026,16,0.35050620386083303,49.82003983058414,0,0,24,13,0.33675290475614117,2,3.1122856469472193,3,5.465759107914545,90.14895298426958,15.708856143330364,9.11386759212926,1365.5262171428367
42,71562.9779083045,2,5.695397795671036,9,96.63275117903154,0.13017390208339918,44,0.09199973916178679,35.329654647161476,1,0,14,21,0.16751386961497608,1,2.608469542591829,1,9.817944714046234,11.495222247366609,22.19615157280027,1.5223330243044886,1051.6737014962462
62,37821.20631330238,3,2.595417831760903,11,75.56730226858392,0.054602714323869185,230,0.21627966180999125,27.5415140827374,0,0,26,17,0.28256371635874655,1,1.117770058979326,3,8.354058788830622,36.9552420672821,48.08697556804499,2.4926195729148573,1109.4821864226546
58,77156.31064810394,1,4.369958856656209,7,85.71773934513584,0.09803633465242124,108,0.34950303097358376,60.897674335040904,0,0,14,19,0.22743825434367126,2,4.013541696062438,3,4.1313452133134945,36.43227571975998,2.5536957186865488,6.522494047310696,912.8849191893559
46,65077.44611241621,1,5.93560935378786,6,73.48539089499106,0.1380836093147501,217,0.06870314700527272,60.405591688042776,0,1,22,14,0.3357470185848724,1,4.888728311867041,5,6.16412820093165,12.22962663595306,29.98456662687243,9.542717760924472,970.1170477567667
32,53770.681291487985,4,0.7308156202701499,9,94.81090731748873,0.1412977077810032,260,0.23939752258644026,73.76741562735589,1,1,19,12,0.33341262473382344,3,3.48114803795404,5,1.1728945722547202,9.812605334682745,37.428368497103826,2.995897091332711,1085.0164474368373
62,69491.72799159428,1,6.223432646172461,9,82.58923870250398,0.043736755509617024,312,0.11977281660654797,38.14974354777188,1,0,17,13,0.34811458907651865,4,4.426164882755178,2,3.86386042962381,38.48901349691817,38.28323926752774,8.552136262360012,856.0596036665299
18,94060.39286706594,4,9.811778367622946,11,40.28673288392881,0.045323385677016374,320,0.14953662577107657,60.39222815451384,1,1,14,19,0.3287296572749087,2,3.0675029727797045,1,7.338877410898743,99.20715504965113,36.08096321931817,5.060246444503765,1096.5785804582608
42,62727.99382587743,4,1.9010764978372763,13,98.79961636185641,0.0829345076895076,196,0.11968891660466856,45.74439907452902,0,1,14,11,0.2393174658213601,2,1.9267238616934583,2,6.226715841286536,56.894265106627515,36.596120729953384,9.565586390807804,1157.2215287257225
24,63723.30879450504,4,7.925951162883833,10,72.20914410833693,0.12672718067280953,95,0.12681426915841143,67.85712477790223,0,1,18,15,0.27389965106483205,4,1.0577684169405819,1,4.844713243773579,62.17816286042562,3.8916206179794433,1.362586624281913,1127.9683525344738
26,53109.58650689634,1,9.078987937796194,12,54.59241057583191,0.13312812749399597,56,0.4721912147906493,65.32944165017213,0,1,18,9,0.39203961612544846,1,3.613593070359957,4,1.7652910405266908,47.10189100186823,27.17269433768031,9.736723982079864,1313.2559094614526
41,47252.33445802813,4,9.437015928202207,15,71.22132055311994,0.10706525620524053,32,0.2844455872071666,53.16814098836685,0,0,15,12,0.40678566772943997,1,2.9724353929929785,5,8.031459261575446,66.23305523040229,39.365484511205544,4.40978627829508,1172.2247749337246
